Street_ID,Day_Night,Traffic_Count,Traffic_Density,Traffic_Speed,Ambient_Light_lux,Weather,Energy_Consumption_kWh,Power_State,Dim_Level,Latitude,Longitude,Special_Event,Holiday_Weekend,Hour,Day,Month,Cluster
10,Night,177,45.4131186,59.78792772,74.09671171,Rainy,0.48,1,100,40.82932228,-73.80352411,0,1,2,19,1,2
7,Night,171,10.72538298,56.93521242,213.5425329,Clear,0.0,0,25,40.58627889,-73.84877176,0,0,7,22,1,1
2,Day,281,37.6557369,43.364558,324.6082326,Cloudy,0.69,1,0,40.81216667,-73.81181005,0,1,8,2,1,2
3,Day,248,31.00291667,47.3655952,77.12752971,Clear,0.0,0,50,40.53717503,-73.99984696,1,0,10,6,1,0
5,Day,55,13.4278474,23.4112978,239.5676469,Cloudy,0.44,1,0,40.77727843,-73.77014072,1,1,23,10,1,0
6,Night,152,21.85548901,24.43117237,271.2385242,Rainy,0.0,0,0,40.6553034,-74.01630006,1,1,18,12,1,0
10,Day,115,35.79237664,24.37578166,246.8447371,Cloudy,0.0,0,100,40.83127777,-73.78041544,1,0,1,7,1,0
4,Day,285,12.834482,45.93200388,19.2967148,Rainy,0.0,0,25,40.85518089,-74.00094371,0,1,0,18,1,2
4,Night,164,51.77883092,22.34590026,251.1643981,Clear,0.0,0,75,40.60048094,-73.96747166,0,1,1,3,1,2
4,Night,229,36.10993453,40.4208612,230.5217171,Cloudy,0.0,0,100,40.67348856,-73.84459112,1,1,18,14,1,0
4,Night,106,53.5801266,54.82759354,209.8885091,Clear,0.66,1,100,40.85133096,-74.19509951,0,1,8,11,1,2
7,Night,162,29.58231995,48.92644191,30.74699187,Rainy,0.0,0,75,40.88419844,-73.87054489,0,1,3,25,1,2
8,Day,159,40.64146442,32.1067099,10.81413866,Rainy,0.0,0,0,40.89821321,-73.84522001,0,0,11,16,1,1
5,Night,132,22.88467559,31.31855867,7.397337778,Clear,0.13,1,25,40.62435616,-73.72672801,0,0,20,23,1,1
6,Night,144,44.1536331,39.10504618,150.1266037,Rainy,0.0,0,0,40.51923915,-73.9311109,1,0,3,17,1,0
10,Day,119,45.57846946,37.18622193,172.8481749,Clear,0.0,0,75,40.50776826,-73.82956973,0,1,22,17,1,2
6,Day,269,24.64631689,29.74030269,348.1249612,Cloudy,0.0,0,50,40.6032639,-74.11377685,1,1,21,28,1,0
1,Day,51,56.56384112,59.45832171,76.51501522,Clear,0.0,0,0,40.85190187,-73.81543787,0,0,20,13,1,1
1,Day,262,17.50166112,37.10478674,313.7075106,Rainy,0.65,1,75,40.70685205,-73.74842243,0,1,8,23,1,2
2,Day,101,56.29852836,33.65932809,345.1242678,Cloudy,0.58,1,0,40.55979063,-74.17680158,1,0,17,23,1,0
8,Night,190,56.67390372,49.21212137,226.700419,Cloudy,0.85,1,100,40.89303262,-74.14294102,0,0,13,8,1,1
10,Night,149,40.16045365,51.84891259,173.8499108,Clear,0.37,1,0,40.81705732,-73.8156391,1,0,5,10,1,0
5,Day,192,51.46203041,39.26410214,300.1633241,Clear,0.63,1,75,40.87658192,-73.9124899,1,1,19,15,1,0
2,Night,254,25.11997859,59.06205709,39.89500248,Cloudy,0.41,1,100,40.64265806,-73.72672529,0,0,3,20,1,1
4,Day,252,55.78198958,36.08907541,342.9685278,Clear,0.0,0,50,40.61759211,-74.09229917,0,1,11,9,1,2
4,Night,93,41.51800812,40.12114106,4.101276026,Rainy,0.0,0,50,40.6990074,-74.16966401,1,1,15,14,1,0
10,Night,267,35.2584169,30.43813777,49.46764404,Clear,0.28,1,50,40.61711417,-73.82348922,0,1,17,9,1,2
7,Night,256,47.56745605,53.47776834,333.5935302,Cloudy,0.78,1,50,40.82710063,-74.13242172,1,1,6,30,1,0
9,Night,80,32.49906648,32.57865168,223.8300393,Cloudy,0.39,1,25,40.80530101,-73.73930452,0,0,9,9,1,1
3,Night,126,59.57631582,46.30576327,12.61333776,Rainy,0.12,1,25,40.76984662,-73.97716511,1,1,13,26,1,0
10,Day,80,36.56982643,36.80461605,174.0719941,Cloudy,0.64,1,100,40.7562834,-73.93820542,0,0,10,2,1,1
5,Day,219,20.26313653,42.40427489,323.4627787,Clear,0.0,0,75,40.76332426,-74.04641259,1,1,6,3,1,0
7,Day,102,57.64833258,41.98295417,268.8915632,Cloudy,0.51,1,75,40.85192544,-74.01860252,1,1,23,12,1,0
10,Day,157,40.3999051,34.81819145,113.7126167,Cloudy,0.0,0,50,40.89126984,-74.0063418,0,1,13,27,1,2
2,Night,90,40.73673451,54.27451008,321.5448234,Clear,0.59,1,25,40.79942785,-74.19084744,0,1,18,21,1,2
10,Day,63,47.41617844,33.61079349,218.7539588,Clear,0.43,1,25,40.82133356,-74.0924726,0,1,6,28,1,2
9,Day,249,12.1773521,33.76015948,279.7200193,Cloudy,0.59,1,75,40.5753215,-74.14916496,1,1,12,13,1,0
6,Day,279,52.79417707,30.32839736,271.9639273,Clear,0.0,0,75,40.71780884,-73.81341749,0,1,7,21,1,2
10,Night,147,15.43825442,36.37527697,33.09551655,Clear,0.0,0,75,40.86006995,-74.06759486,1,0,18,24,1,0
3,Day,230,13.49876437,23.57732958,89.22597654,Rainy,0.33,1,25,40.52498464,-73.99254822,1,0,0,13,1,0
10,Day,250,10.20773297,47.65027143,128.7447485,Rainy,0.75,1,100,40.57337689,-74.07837801,0,0,17,15,1,1
4,Night,263,36.34762196,22.12998518,249.3414699,Cloudy,0.66,1,0,40.61479608,-74.11437281,0,0,17,24,1,1
7,Day,246,30.68185547,24.16531945,184.5170091,Cloudy,0.46,1,25,40.74543758,-74.04455274,1,0,18,11,1,0
2,Night,118,43.72781865,54.21145143,102.7699428,Rainy,0.0,0,100,40.55100411,-74.02789461,1,1,7,3,1,0
9,Day,279,15.42808679,55.78140935,188.9114636,Clear,0.0,0,25,40.78762995,-74.01451152,1,0,4,4,1,0
10,Night,77,40.24824816,38.67454515,223.2853513,Rainy,0.0,0,50,40.78218317,-74.07265065,1,1,1,2,1,0
2,Day,154,22.99973916,40.69486793,23.37169932,Cloudy,0.17,1,0,40.67539047,-74.11359927,1,1,15,30,1,0
3,Day,151,50.02526905,29.15441133,29.55006183,Cloudy,0.18,1,25,40.82540396,-73.91227452,1,0,22,15,1,0
1,Night,248,59.46883391,53.45727293,243.2283874,Rainy,0.0,0,75,40.53737863,-73.72238022,1,0,10,25,1,0
9,Night,143,14.69780093,48.16089005,109.4777771,Clear,0.0,0,0,40.65803324,-73.93980746,0,1,5,5,1,2
4,Day,220,47.19124697,40.79525269,255.6315231,Rainy,0.0,0,50,40.77765982,-74.10347805,1,1,21,13,1,0
4,Day,138,13.56737989,36.74765533,285.7846842,Clear,0.0,0,0,40.75470985,-74.00267233,0,1,4,27,1,2
5,Day,78,27.16333753,44.18386927,335.4655882,Clear,0.66,1,75,40.74441306,-73.94725628,1,0,9,6,1,0
6,Night,105,42.88696899,24.19959718,189.3137985,Clear,0.39,1,25,40.50429457,-73.95695067,1,1,22,8,1,0
6,Day,206,14.36965806,41.1920356,207.7731611,Clear,0.0,0,50,40.76953535,-73.9587484,1,0,13,20,1,0
4,Night,207,17.52254583,22.37857255,113.1358383,Clear,0.33,1,75,40.55743771,-73.84299644,1,1,19,6,1,0
9,Day,170,17.30265861,55.85329005,297.0614609,Cloudy,0.0,0,0,40.59953558,-74.10348847,0,1,6,28,1,2
8,Day,144,52.54970753,37.84477815,248.1010311,Rainy,0.77,1,100,40.81540284,-73.93993556,1,1,19,1,1,0
10,Night,187,14.19145914,26.97629385,65.12292579,Clear,0.0,0,50,40.60645825,-73.80556892,0,1,1,8,1,2
2,Night,215,40.98856009,36.32540234,11.47270836,Rainy,0.0,0,50,40.68978923,-74.00520102,1,1,10,25,1,0
10,Day,265,32.01927643,30.1129986,147.7836768,Cloudy,0.0,0,75,40.77526648,-73.96788464,0,1,16,4,1,2
1,Day,81,48.8984445,48.59968772,7.016808634,Rainy,0.07,1,50,40.8253606,-73.92780455,0,0,12,13,1,1
7,Day,90,42.51596326,31.58544,154.948295,Cloudy,0.0,0,50,40.73341366,-73.91641717,1,0,11,16,1,0
7,Day,268,10.84523075,50.6324878,60.15714861,Cloudy,0.0,0,25,40.82661938,-74.14935391,0,0,2,9,1,1
2,Night,245,56.89628242,32.08184111,97.24746257,Clear,0.0,0,100,40.69745737,-73.78193334,1,1,20,3,1,0
1,Night,87,29.99094428,34.96892944,64.08260719,Clear,0.17,1,50,40.87276149,-74.11053536,0,0,1,15,1,1
5,Day,168,12.84100074,35.39984802,178.2600727,Clear,0.0,0,75,40.59282175,-74.00690511,0,0,20,17,1,1
8,Day,246,34.97976234,38.35149285,20.17593076,Rainy,0.0,0,50,40.77120293,-73.75461511,1,0,19,24,1,0
7,Day,182,58.15214286,28.06529325,184.6312027,Clear,0.43,1,25,40.64127143,-74.17175398,0,1,9,7,1,2
4,Night,172,25.66945177,31.26398088,296.2936829,Cloudy,0.0,0,75,40.5357849,-74.03480242,0,1,6,12,1,2
9,Day,216,23.87489435,37.93796437,138.4149002,Clear,0.0,0,25,40.81805471,-73.86452123,0,0,23,17,1,1
10,Night,136,49.8827232,24.51879752,345.2213217,Rainy,0.0,0,50,40.55121693,-74.18037217,0,1,14,7,1,2
3,Day,73,10.45403518,27.90309072,71.9356613,Cloudy,0.0,0,25,40.69918442,-74.04708863,0,0,21,28,1,1
1,Night,125,51.5257858,49.95591062,9.039711068,Clear,0.0,0,100,40.66464011,-73.71638603,0,1,15,3,1,2
6,Night,177,22.03101912,58.71361698,190.2915636,Cloudy,0.0,0,75,40.60404093,-73.87069806,0,1,8,17,1,2
3,Day,79,26.96423962,25.650614,204.8661726,Clear,0.0,0,100,40.57086096,-73.8586986,1,1,5,18,1,0
3,Night,265,14.76668837,59.2543029,276.2686812,Clear,0.0,0,0,40.74622541,-73.87207098,0,0,0,20,1,1
5,Day,192,17.80905636,22.76911705,159.1895741,Cloudy,0.0,0,0,40.76369438,-73.99176605,1,0,22,6,1,0
10,Night,97,43.5639493,33.32134202,106.6439942,Rainy,0.0,0,0,40.57642937,-73.78605139,0,1,5,27,1,2
10,Night,239,47.8283556,26.09534775,233.3588687,Rainy,0.6,1,0,40.73650752,-73.89747376,1,0,19,10,1,0
2,Day,184,11.00789819,30.91285095,322.9657075,Clear,0.0,0,0,40.74060805,-74.08409232,0,1,20,5,1,2
1,Night,268,41.78713643,36.54252741,112.2796971,Rainy,0.36,1,0,40.75456127,-73.80152868,0,0,8,19,1,1
10,Night,265,51.37510006,50.85108775,38.42942519,Rainy,0.28,1,0,40.5380035,-74.04063134,1,0,0,26,1,0
7,Night,111,51.50566764,55.0784426,172.6575862,Rainy,0.35,1,0,40.8570787,-73.74663147,1,1,6,20,1,0
6,Day,281,53.48622181,30.35739642,254.303602,Cloudy,0.6,1,75,40.85731743,-74.11587436,0,0,6,12,1,1
6,Night,105,30.50923809,38.13720276,206.1605916,Clear,0.44,1,0,40.76545445,-74.10149581,1,0,8,2,1,0
9,Day,75,44.1113596,32.01795333,298.67593,Cloudy,0.87,1,100,40.55181542,-74.02040899,0,1,17,28,1,2
7,Day,103,17.41337028,51.11094636,196.5859126,Cloudy,0.37,1,0,40.61482684,-73.97099297,0,0,23,20,1,1
1,Day,65,37.03939707,51.79641516,264.4779521,Rainy,0.0,0,25,40.87773205,-74.17912128,1,1,9,12,1,0
10,Day,132,10.45952642,36.92531498,71.60342842,Clear,0.24,1,75,40.79594678,-73.92513455,0,1,4,1,1,2
5,Night,258,35.63925129,51.16392095,114.8526404,Cloudy,0.0,0,25,40.81593778,-73.85255782,1,0,22,5,1,0
5,Day,257,29.72662223,21.28392171,312.3814601,Rainy,0.75,1,75,40.78666694,-73.92633003,0,1,3,24,1,2
9,Day,55,55.7052964,49.50353282,323.5748605,Clear,1.04,1,100,40.66408014,-74.03707617,1,0,3,3,1,0
4,Night,169,39.23854075,22.13304542,102.0040633,Clear,0.0,0,0,40.87752254,-74.15418514,0,0,11,3,1,1
2,Day,202,48.05844561,25.44330406,269.4308747,Rainy,0.0,0,75,40.72180437,-74.14131904,1,0,6,9,1,0
5,Day,233,26.81688327,38.97242591,139.0278819,Clear,0.0,0,0,40.51541877,-74.00640961,1,0,21,6,1,0
4,Day,63,31.99622391,26.99003575,136.2181513,Rainy,0.0,0,50,40.63387593,-73.73990706,1,0,18,27,1,0
3,Day,220,18.51012793,26.8184458,186.7581212,Cloudy,0.0,0,50,40.56791497,-73.84819267,1,1,13,29,1,0
7,Day,124,54.17077472,41.56468693,148.1830229,Clear,0.33,1,25,40.74863266,-73.82319334,1,1,5,12,1,0
8,Night,52,34.01031063,41.12020366,324.6583876,Rainy,0.0,0,0,40.63461123,-74.10379282,0,1,17,8,1,2
8,Day,143,16.53484499,24.65129324,97.55027181,Cloudy,0.46,1,100,40.70736638,-74.02527329,1,0,14,13,1,0
2,Day,114,58.40733989,25.83325657,278.8428297,Rainy,0.0,0,50,40.89782023,-73.81855084,1,0,23,7,1,0
10,Day,113,58.05719603,33.42065405,38.33830563,Cloudy,0.23,1,100,40.78143151,-74.04719959,0,1,19,2,1,2
8,Night,68,56.20393871,38.05572353,298.2820147,Clear,0.0,0,50,40.74433759,-73.76867211,0,1,5,22,1,2
5,Night,212,50.22418635,36.69330721,140.5040542,Clear,0.4,1,25,40.80140246,-74.14798036,0,0,12,12,1,1
4,Night,253,22.43716149,40.00351811,314.2254171,Cloudy,0.0,0,75,40.52915608,-73.81239403,1,0,21,17,1,0
1,Night,111,50.73000105,48.85450607,70.81626651,Cloudy,0.2,1,75,40.58761473,-73.85756565,0,0,5,3,1,1
3,Night,215,29.84215135,52.20212679,264.9208903,Rainy,0.0,0,100,40.71034418,-74.19341605,1,1,7,2,1,0
4,Night,149,38.30841971,22.44328272,48.3311174,Cloudy,0.0,0,25,40.72754105,-74.01801781,1,1,20,14,1,0
10,Day,226,22.23151393,29.06754522,255.6156016,Rainy,0.0,0,50,40.69288869,-73.96750838,0,0,22,6,1,1
6,Night,219,58.09019051,48.55419244,243.0578839,Cloudy,0.0,0,25,40.57874565,-73.85151557,0,0,22,11,1,1
5,Day,236,36.86337101,39.20654749,1.183183398,Rainy,0.0,0,25,40.8748223,-73.83825256,1,0,9,3,1,0
6,Day,163,23.5016902,32.10818841,113.5620533,Clear,0.0,0,50,40.60449775,-73.83618862,1,1,12,22,1,0
6,Night,167,56.04704547,46.32420673,67.92198658,Rainy,0.23,1,0,40.87438267,-73.80259023,1,1,18,28,1,0
5,Night,248,23.72341765,59.30545117,225.8955396,Clear,0.86,1,100,40.66758015,-74.07781076,1,0,14,8,1,0
10,Day,96,38.60685227,48.93912707,111.4782672,Cloudy,0.0,0,100,40.73786425,-73.89359025,1,1,23,18,1,0
9,Night,194,52.99297501,37.49840741,15.5772467,Rainy,0.0,0,50,40.6332511,-73.7534239,0,0,17,18,1,1
5,Day,88,54.72640833,52.19014987,110.0736548,Clear,0.45,1,100,40.53874227,-73.83546748,0,1,6,12,1,2
2,Night,291,54.53301984,28.55799811,99.2968235,Rainy,0.0,0,25,40.72734656,-74.04869246,1,1,11,26,1,0
2,Night,162,43.42184725,29.82160753,125.5390603,Rainy,0.0,0,50,40.77186721,-74.04895992,1,0,15,1,1,0
3,Night,244,32.82268195,51.71140317,252.4494734,Cloudy,0.54,1,50,40.71975637,-73.90293333,0,0,9,29,1,1
2,Night,144,16.46809735,41.50263249,32.06036083,Clear,0.0,0,100,40.84184536,-73.91793894,1,0,7,14,1,0
8,Night,235,27.16749429,21.30632566,45.6347832,Clear,0.25,1,0,40.66738259,-74.14281224,0,1,16,2,1,2
5,Day,276,48.20467973,55.01535159,156.6588783,Rainy,0.0,0,25,40.77354259,-74.0588434,1,0,14,20,1,0
1,Night,265,16.06482182,29.10659899,176.6388298,Cloudy,0.0,0,25,40.56529235,-74.15257639,0,0,5,2,1,1
4,Day,256,41.36055354,50.24922576,138.3057111,Clear,0.4,1,25,40.705615,-74.16760169,0,0,2,14,1,1
7,Day,257,57.84645215,54.73249766,116.5201081,Clear,0.0,0,0,40.50377254,-73.71484754,0,0,13,27,1,1
7,Night,122,30.83902014,27.26543043,30.29597429,Clear,0.0,0,75,40.50951738,-74.10998894,0,0,0,10,1,1
6,Day,52,27.23181642,39.23006708,174.4859399,Rainy,0.31,1,50,40.69815801,-74.10228612,1,0,14,15,1,0
3,Night,178,18.12359084,52.78047534,230.7651566,Clear,0.0,0,0,40.55352347,-74.14548554,1,0,7,23,1,0
1,Day,179,27.78648403,32.16324243,254.6877144,Cloudy,0.59,1,50,40.5123703,-73.92291868,0,0,18,10,1,1
2,Night,134,15.00076468,22.94716777,304.1360009,Cloudy,0.0,0,50,40.76129975,-74.19629039,0,0,19,10,1,1
5,Day,278,28.02971781,41.62810107,141.3763506,Clear,0.78,1,100,40.60574311,-73.96476116,0,0,1,27,1,1
5,Day,87,37.95125373,55.57422343,78.49025364,Rainy,0.2,1,50,40.88581784,-73.89483483,0,1,15,25,1,2
3,Day,67,35.58612371,27.74476417,61.57162514,Rainy,0.0,0,0,40.88319138,-73.76130986,1,1,1,4,1,0
4,Night,142,51.80587019,26.1656873,254.1152699,Clear,0.0,0,75,40.83083052,-74.19297431,0,0,8,11,1,1
8,Night,288,12.0677166,28.29223614,39.30347532,Clear,0.28,1,25,40.83852578,-73.84319535,0,0,13,1,1,1
9,Night,170,28.11568868,59.54793489,214.880982,Clear,0.44,1,25,40.74886274,-73.97196563,0,1,3,9,1,2
5,Day,218,10.07339848,34.77123243,99.70369002,Rainy,0.33,1,25,40.62578868,-73.7362921,0,0,16,7,1,1
5,Night,133,39.09449635,26.13594048,217.7893866,Clear,0.0,0,75,40.72049251,-73.91575671,1,0,7,27,1,0
9,Day,288,25.99619716,25.03435724,204.1340055,Rainy,0.0,0,25,40.85583831,-74.1388166,0,1,20,7,1,2
7,Day,279,38.12099317,40.39789329,317.5559481,Rainy,0.0,0,0,40.72479869,-74.12610878,0,0,13,21,1,1
7,Day,158,20.55084348,35.03335058,229.624924,Clear,0.55,1,0,40.51583832,-73.77898621,1,0,15,10,1,0
4,Night,69,36.78736922,32.85477529,32.30328876,Rainy,0.0,0,50,40.53497709,-74.18095513,0,0,6,29,1,1
10,Day,172,25.24345671,28.09392173,93.8784328,Cloudy,0.0,0,50,40.6625737,-73.99654036,0,0,6,3,1,1
2,Night,151,17.9940814,40.67115234,282.3419519,Clear,1.0,1,100,40.54716981,-73.80428497,0,0,4,21,1,1
1,Day,150,10.92336494,28.24770074,223.0500421,Clear,0.0,0,100,40.58873751,-73.8844299,0,0,6,3,1,1
2,Day,106,13.82850363,46.98347751,245.4700572,Rainy,0.0,0,50,40.57956253,-73.95275128,1,0,7,20,1,0
2,Night,250,49.67233653,52.02134286,179.3239319,Rainy,0.78,1,100,40.80836206,-73.92951429,0,1,14,3,1,2
3,Night,295,58.1087746,34.4159411,170.2054129,Rainy,0.0,0,0,40.57131988,-73.7544168,1,1,8,24,1,0
10,Night,116,35.57159954,58.47892185,56.83970662,Rainy,0.0,0,75,40.69796317,-73.87983134,0,0,19,8,1,1
9,Day,89,41.68952413,30.48524226,259.7668654,Cloudy,0.9,1,100,40.77599617,-73.92368302,0,0,13,17,1,1
6,Night,75,51.69026136,21.19361206,328.6416011,Rainy,0.0,0,75,40.84770993,-74.06902008,1,0,6,26,1,0
3,Night,107,41.31418627,22.10659698,17.33763233,Clear,0.11,1,75,40.60727958,-74.00119869,0,0,14,5,1,1
1,Day,91,22.75851554,53.38859398,222.1032611,Clear,0.44,1,0,40.77355202,-73.79281229,1,0,13,10,1,0
1,Day,234,37.28078967,36.19542809,47.83848263,Clear,0.47,1,100,40.88909595,-74.18330025,1,1,5,8,1,0
3,Night,138,30.35650876,21.74064321,315.598784,Rainy,0.62,1,50,40.77995688,-74.12116135,0,0,8,13,1,1
8,Night,266,27.8572497,39.40503419,137.2138515,Cloudy,0.0,0,100,40.87156317,-74.12486755,1,1,5,30,1,0
3,Day,279,35.56142353,20.81484123,10.86803039,Rainy,0.23,1,50,40.52892695,-73.91726482,0,1,13,26,1,2
2,Day,283,58.09118925,48.49623613,74.64908412,Rainy,0.39,1,25,40.82624474,-73.71317872,1,0,1,15,1,0
8,Day,116,10.43812507,28.54171034,330.8025282,Cloudy,0.0,0,0,40.61158571,-73.93281071,1,0,14,14,1,0
1,Day,97,31.65829257,35.76304041,255.2700398,Rainy,0.0,0,50,40.74958593,-73.86711012,0,1,22,17,1,2
5,Night,94,54.05452081,25.02900825,7.341065607,Rainy,0.0,0,75,40.63719208,-73.97642794,1,0,2,15,1,0
9,Day,266,13.2331346,39.27276537,216.6422955,Rainy,0.0,0,25,40.70402116,-73.72448014,0,1,9,23,1,2
7,Night,98,13.77601838,37.91241995,18.89159647,Clear,0.11,1,0,40.66719992,-73.9855514,1,1,21,27,1,0
8,Night,258,54.19169849,37.07247928,50.60335531,Clear,0.45,1,100,40.67379232,-74.04121309,0,1,15,12,1,2
4,Day,209,27.37942509,52.10406038,188.9111334,Rainy,0.0,0,50,40.8842996,-74.14268668,0,0,5,29,1,1
6,Night,184,52.17618211,53.62416413,321.5865675,Clear,0.0,0,0,40.78106478,-74.06681335,0,1,21,16,1,2
3,Day,144,16.230548,36.23580802,79.71092061,Cloudy,0.26,1,50,40.77374734,-73.77773868,0,0,18,18,1,1
1,Day,122,50.35793161,23.35455514,264.179871,Rainy,0.0,0,50,40.5249305,-74.06562747,1,1,23,30,1,0
8,Day,152,18.11126242,25.2310932,255.4962878,Rainy,0.84,1,100,40.59864578,-74.1384916,0,1,16,14,1,2
7,Night,273,18.563785,21.29423915,89.13223146,Cloudy,0.0,0,75,40.81182895,-74.16501801,1,1,10,13,1,0
2,Night,82,49.27570787,47.91954709,61.03450369,Rainy,0.0,0,100,40.51641505,-73.81630439,0,1,18,8,1,2
5,Night,106,51.98509863,44.78296995,67.27028961,Cloudy,0.2,1,50,40.67751554,-73.8144834,1,0,9,29,1,0
7,Night,263,37.97427888,38.20896212,318.6130398,Rainy,0.71,1,50,40.86073199,-73.92467672,0,0,20,18,1,1
1,Night,286,18.05661222,39.43687921,290.7496955,Cloudy,0.0,0,0,40.85877689,-73.79959625,1,0,3,27,1,0
3,Night,161,29.75556764,41.49286788,114.2226369,Clear,0.54,1,100,40.66285288,-73.99924165,0,1,17,13,1,2
5,Night,172,38.31136123,40.62622886,247.1868351,Clear,0.58,1,0,40.56424933,-74.06790623,1,1,19,3,1,0
10,Night,189,59.31769841,34.96444409,244.6669585,Cloudy,0.6,1,75,40.50495491,-74.0328504,1,1,8,17,1,0
4,Day,78,31.97287672,26.96025972,337.3324588,Rainy,0.64,1,75,40.77153757,-74.14385392,0,0,17,30,1,1
9,Day,290,55.31518203,50.36213617,249.0264509,Rainy,0.0,0,75,40.60427455,-74.09887465,0,0,12,25,1,1
8,Day,203,59.47256696,23.77509153,160.7472785,Clear,0.41,1,50,40.52306214,-73.75640729,0,0,7,8,1,1
3,Night,258,45.36512159,56.84240882,252.9288918,Clear,0.0,0,75,40.86659051,-74.18640943,0,1,19,11,1,2
2,Night,215,41.00212382,46.31152335,199.5633132,Cloudy,0.51,1,75,40.60910814,-73.78069294,1,1,10,22,1,0
9,Day,213,41.89344399,35.08463649,244.6360242,Cloudy,0.54,1,0,40.60788498,-74.08919181,0,0,9,10,1,1
10,Night,73,38.46371053,43.24230873,324.9228622,Rainy,0.0,0,50,40.68004676,-73.89105462,0,0,12,23,1,1
9,Day,94,25.63098083,51.60081779,72.3984059,Clear,0.21,1,50,40.61913775,-74.01290844,0,0,5,6,1,1
7,Day,110,37.55850668,52.99744173,315.6147873,Rainy,1.07,1,100,40.58513396,-73.98114328,0,0,11,14,1,1
8,Night,252,50.88115061,32.21666812,324.2609294,Rainy,0.0,0,75,40.78241802,-73.75288189,1,0,22,20,1,0
1,Night,183,50.79630042,35.57664321,69.6657956,Clear,0.46,1,100,40.70689965,-74.00838645,1,1,3,23,1,0
9,Night,235,36.67312077,44.35348937,50.26532826,Cloudy,0.26,1,0,40.52318182,-73.91768535,1,0,20,9,1,0
4,Day,243,36.3410953,38.22864067,104.2753384,Rainy,0.0,0,100,40.6721058,-74.16394385,0,0,18,26,1,1
2,Night,262,12.7003995,37.04354657,265.5886674,Clear,0.0,0,100,40.8425339,-74.12758208,1,0,1,1,1,0
10,Night,293,44.12660945,42.71466449,242.0543193,Cloudy,0.0,0,0,40.77432817,-74.14682984,1,0,15,30,1,0
9,Night,273,58.45182859,35.48399873,49.27243687,Rainy,0.27,1,0,40.51687124,-74.18393725,1,1,0,12,1,0
3,Day,154,32.02958222,47.96057711,320.7687578,Cloudy,0.0,0,25,40.78446384,-73.8171477,0,1,19,20,1,2
2,Day,284,43.78715368,37.12164251,328.0918778,Clear,0.69,1,25,40.66605836,-73.91450618,0,1,14,11,1,2
10,Day,269,18.22748247,51.2320806,237.0039889,Cloudy,0.61,1,75,40.56947565,-74.05220668,0,1,3,6,1,2
3,Day,192,19.75231651,30.51299175,232.2858767,Cloudy,0.0,0,100,40.67455543,-73.94263447,0,0,19,7,1,1
8,Day,76,54.8527422,26.0418085,253.4990848,Cloudy,0.44,1,25,40.84773837,-73.9799848,0,0,23,3,1,1
3,Night,182,42.88675886,59.26139585,191.4043834,Clear,0.0,0,25,40.65313235,-73.85222824,0,1,1,25,1,2
7,Night,65,26.70623371,23.73058003,7.195698014,Clear,0.07,1,50,40.72550652,-73.83178159,1,1,15,22,1,0
5,Night,195,10.9522736,51.20651202,103.0658447,Clear,0.0,0,50,40.54840458,-73.82583123,1,0,20,26,1,0
10,Day,228,20.40452574,22.64314868,87.95347335,Cloudy,0.0,0,50,40.8079827,-74.04893822,0,0,4,27,1,1
9,Day,180,21.24089601,23.93528274,249.8602262,Clear,0.58,1,0,40.81440572,-73.77231357,1,0,16,2,1,0
3,Night,291,47.05482414,35.76385414,259.6133331,Clear,1.1500000000000001,1,100,40.67967009,-74.18335213,1,1,9,3,1,0
5,Day,151,50.89605815,25.83001918,5.668378873,Clear,0.13,1,50,40.82669025,-74.0675178,0,0,12,23,1,1
10,Day,158,31.90520818,42.08519041,109.3555811,Rainy,0.28,1,0,40.56635579,-74.11203567,0,1,6,26,1,2
1,Night,205,16.97375183,59.04040112,334.5254483,Cloudy,0.73,1,25,40.838218,-73.83773291,1,1,7,18,1,0
8,Night,224,14.81155686,54.83705271,293.6055579,Clear,0.99,1,100,40.86102309,-74.00802202,0,0,21,14,1,1
2,Night,66,33.89201677,47.98896679,38.77818871,Clear,0.11,1,75,40.7904303,-74.05734756,1,0,23,21,1,0
4,Day,261,41.52865991,56.30768054,65.67741995,Cloudy,0.29,1,0,40.89392455,-74.04669587,1,0,8,23,1,0
5,Night,193,33.51969295,47.35946373,307.2508867,Cloudy,0.0,0,75,40.55921949,-74.19377469,0,0,22,29,1,1
9,Day,91,59.00973824,32.18376083,45.16565015,Rainy,0.0,0,25,40.74666401,-73.7408089,1,1,21,22,1,0
5,Day,124,43.28150371,36.96806298,141.8280132,Rainy,0.32,1,0,40.76997908,-73.85273815,1,0,4,18,1,0
8,Night,82,14.3995212,39.36733245,137.0224326,Clear,0.28,1,25,40.76113543,-74.17608369,0,1,23,25,1,2
4,Day,204,15.66346991,54.4576124,74.22320223,Cloudy,0.0,0,0,40.81593767,-74.05779701,1,0,23,11,1,0
8,Day,264,13.08669558,56.29777477,326.321587,Clear,0.82,1,25,40.76208319,-74.05094734,1,1,13,3,1,0
1,Day,249,33.34502501,38.78688147,157.7822972,Cloudy,0.0,0,0,40.61231439,-73.71211393,1,0,5,23,1,0
7,Day,171,22.29307187,51.52187508,119.6938347,Cloudy,0.3,1,50,40.64616366,-73.76188407,1,1,6,26,1,0
